network,country,country_code,continent,continent_code,asn,as_name,as_domain,type
2a02:e0::/34,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:4000::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:4e00::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:5000::/36,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:6000::/35,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:8000::/36,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9000::/38,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9400::/39,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9600::/45,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:960e::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9610::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9616::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9618::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:961e::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9620::/46,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9628::/46,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:962c::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9633::/48,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9634::/46,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9638::/45,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9640::/44,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9650::/45,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9658::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:965a::/48,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:965d::/48,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:965e::/47,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9660::/48,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9700::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9800::/38,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:9c00::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:a300::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:a400::/39,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:a600::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:ab00::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:ac00::/39,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:ae00::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:b300::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:b400::/38,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:b800::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:bd00::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:be00::/39,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:c000::/39,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:c200::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:c700::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:c800::/37,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:d000::/36,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:e000::/37,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:e800::/38,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:ec00::/39,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:ee00::/40,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:e0:f000::/46,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a04:e880::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a05:d740::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a06:4b80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a06:8540::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a06:9dc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a06:e900::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a07:35c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a07:4a04::/30,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a07:9180::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a09:2340::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0a:37c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0a:6cc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0a:cfc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0b:9800::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0b:a280::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0b:a300::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0c:52c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0c:7440::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0c:74c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0c:7540::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0d:2cc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0d:8180::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0d:88c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0d:c500::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0d:fd80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0e:3dc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0e:7fc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:1180::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:2380::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:3380::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:4580::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:4680::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:5580::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:7100::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:7300::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:7c80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:9fc0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:a140::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:a1c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:a500::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:a700::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:c780::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a0f:f9c0::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a10:c80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a10:5480::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a10:7b80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a11:3f40::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:2b80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:4080::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:4380::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:4480::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:4980::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:4a80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:5c80::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:6580::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a14:7080::/29,Turkiye,TR,Asia,AS,AS34984,Superonline Iletisim Hizmetleri A.S.,,isp
2a02:4300::/29,Turkiye,TR,Asia,AS,AS39582,Vaultr Veri Merkezi Hizmetleri Anonim Sirketi,,hosting
2a0d:8e80:2659::/48,Turkiye,TR,Asia,AS,AS41155,Orbit Telekom Sanayi ve Ticaret Limited Sirketi,,isp
2a10:9440::/47,Turkiye,TR,Asia,AS,AS42216,Netviser Bilisim Teknolojileri San. Ve Tic. Ltd. Sti.,,hosting
2a14:e180:4::/48,Turkiye,TR,Asia,AS,AS42216,Netviser Bilisim Teknolojileri San. Ve Tic. Ltd. Sti.,,hosting
2a06:41c0::/47,Turkiye,TR,Asia,AS,AS42846,GNET Internet Telekomunikasyon A.S.,,hosting
2a02:26b0:8000::/48,Turkiye,TR,Asia,AS,AS42910,PremierDC Veri Merkezi Anonim Sirketi,,hosting
2a02:26b0:800e::/48,Turkiye,TR,Asia,AS,AS42910,PremierDC Veri Merkezi Anonim Sirketi,,hosting
2a05:3040::/29,Turkiye,TR,Asia,AS,AS42910,PremierDC Veri Merkezi Anonim Sirketi,,hosting
2a0d:ae00::/29,Turkiye,TR,Asia,AS,AS42910,PremierDC Veri Merkezi Anonim Sirketi,,hosting
2a0b:5f40::/29,Turkiye,TR,Asia,AS,AS42926,Radore Veri Merkezi Hizmetleri A.S.,,hosting
2a0a:1900::/29,Turkiye,TR,Asia,AS,AS43242,ARINET SECURITY & INTERNET CONSULTANCY LTD,,isp
2a04:4280::/48,Turkiye,TR,Asia,AS,AS43260,DGN TEKNOLOJI A.S.,,hosting
2a04:4280:100::/48,Turkiye,TR,Asia,AS,AS43260,DGN TEKNOLOJI A.S.,,hosting
2a07:cd00::/48,Turkiye,TR,Asia,AS,AS43260,DGN TEKNOLOJI A.S.,,hosting
2a0d:2bc0::/48,Turkiye,TR,Asia,AS,AS43260,DGN TEKNOLOJI A.S.,,hosting
2a02:cb00::/29,Turkiye,TR,Asia,AS,AS43352,Teletek Bulut Bilisim ve Iletisim Hizmetleri A.S.,,hosting
2a01:aac0::/32,Turkiye,TR,Asia,AS,AS43391,NETDIREKT BILISIM DANISMANLIK ILETISIM HIZMETLERI SANAYI VE TICARET AS,,isp
2a0a:be80::/29,Turkiye,TR,Asia,AS,AS43391,NETDIREKT BILISIM DANISMANLIK ILETISIM HIZMETLERI SANAYI VE TICARET AS,,isp
2a07:7580::/29,Turkiye,TR,Asia,AS,AS44558,Netonline Bilisim Sirketi LTD,,isp
2a04:c0::/29,Turkiye,TR,Asia,AS,AS47123,TI Sparkle Turkey Telekomunukasyon A.S,,isp
2a00:dc00::/32,Turkiye,TR,Asia,AS,AS47288,FIXNET Telekomunikasyon Limited Sirketi,,isp
2a00:1d32:400::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:410::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:418::/45,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:420::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:440::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:450::/45,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:458::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:460::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:480::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:490::/45,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:498::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:4a0::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:4b0::/45,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:4c0::/42,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:500::/42,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:540::/45,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:580::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:5a0::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:5b0::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:5c0::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:5e0::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:600::/42,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:640::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:680::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:6a0::/44,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:6c0::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:6e0::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:700::/43,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:720::/45,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:72c::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:734::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d32:740::/46,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:1000::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:1800::/37,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:2000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:4000::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:5000::/37,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:5800::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:6000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:8000::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:9000::/37,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:9800::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:a000::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:b000::/37,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d34:c000::/34,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35::/34,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35:4000::/37,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35:8000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35:a000::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35:b000::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35:c000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d35:e000::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d36::/34,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d36:4000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d36:8000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d36:a000::/36,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d36:c000::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d36:e000::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d37::/35,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d37:2000::/37,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d37:2c00::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d37:3400::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d37:4000::/38,Turkiye,TR,Asia,AS,AS47331,TTNet A.S.,,business
2a00:1d58::/33,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:8000::/35,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:a000::/37,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:ac00::/38,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:b000::/38,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:b900::/40,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:ba00::/39,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:bc00::/40,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:bf00::/40,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:c000::/39,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:c200::/40,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:c480::/41,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:c500::/40,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:c600::/39,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:c800::/39,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:ca00::/40,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:cb80::/41,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:cc00::/38,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:d000::/39,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:e000::/36,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f000::/44,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f010::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f015::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f016::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f018::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f01a::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f01c::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f021::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f022::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f024::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f102::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f111::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f800::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f804::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f806::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f808::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f80c::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f80e::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f810::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f815::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f816::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f818::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f81a::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f81c::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f821::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f822::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:f824::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa00::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa04::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
